timestamp,cooling_load_tons,chilled_water_supply_temp_c,chilled_water_return_temp_c,chilled_water_flow_rate_gpm,outdoor_ambient_temp_c,outdoor_humidity_pct,condenser_water_temp_c,condenser_pressure_kpa,power_consumption_kw,operational_fault_flag,fault_description
2026-03-06 02:15:00,329.6,6.56,12.25,824.0,16.3,80.6,31.6,995.6,204.14,0,Normal
2026-03-06 02:30:00,323.5,6.32,12.16,779.2,15.2,83.2,31.8,1000.1,186.4,0,Normal
2026-03-06 02:45:00,266.7,7.2,12.64,617.5,17.8,78.1,31.8,1011.6,145.35,0,Normal
2026-03-06 03:00:00,339.2,6.66,11.76,838.0,16.1,82.6,33.1,1016.6,181.93,0,Normal
2026-03-06 03:15:00,325.4,6.78,12.0,797.5,15.1,72.8,30.5,959.5,178.14,0,Normal
2026-03-06 03:30:00,332.7,7.13,12.93,772.8,19.1,77.7,33.3,1019.3,196.22,0,Normal
2026-03-06 03:45:00,418.2,6.34,11.93,1013.1,18.1,83.9,34.0,1082.0,265.87,0,Normal
2026-03-06 04:00:00,267.9,6.91,12.26,667.9,16.2,71.0,31.8,1011.5,161.17,0,Normal
2026-03-06 04:15:00,363.1,6.49,12.21,901.0,18.0,71.1,30.6,983.4,211.33,0,Normal
2026-03-06 04:30:00,312.8,6.65,12.25,749.1,17.4,74.7,32.2,996.0,180.41,0,Normal
2026-03-06 04:45:00,327.2,6.73,12.25,776.3,17.2,72.1,32.2,1021.4,187.21,0,Normal
2026-03-06 05:00:00,318.9,6.17,11.56,796.0,21.2,71.6,34.0,1048.7,204.57,0,Normal
2026-03-06 05:15:00,309.4,6.43,11.77,712.3,23.2,70.9,33.2,1037.5,186.54,0,Normal
2026-03-06 05:30:00,305.8,7.17,12.8,744.8,18.8,70.1,31.5,983.5,159.64,0,Normal
2026-03-06 05:45:00,328.2,7.01,12.61,753.5,22.3,70.7,34.5,1063.8,192.72,0,Normal
2026-03-06 06:00:00,282.1,6.68,11.98,703.6,21.0,66.6,32.2,1005.6,158.65,0,Normal
2026-03-06 06:15:00,355.8,6.79,12.57,847.4,21.8,62.7,32.6,1009.4,205.33,0,Normal
2026-03-06 06:30:00,343.5,6.6,12.05,856.2,22.2,65.1,34.5,1072.0,212.99,0,Normal
2026-03-06 06:45:00,342.5,7.17,12.45,834.2,22.4,68.7,33.5,1017.6,202.55,0,Normal
2026-03-06 07:00:00,376.0,6.63,11.99,871.9,24.3,59.3,33.1,1039.8,223.08,0,Normal
2026-03-06 07:15:00,435.0,6.78,12.21,1079.6,23.5,54.7,32.2,1023.4,265.6,0,Normal
2026-03-06 07:30:00,406.1,7.1,12.65,1013.5,25.7,61.8,34.8,1054.0,240.15,0,Normal
2026-03-06 07:45:00,444.0,6.43,12.42,1087.6,25.7,55.7,32.9,1016.0,279.24,0,Normal
2026-03-06 08:00:00,431.7,7.25,12.71,1017.1,25.9,46.3,33.2,1029.6,249.46,0,Normal
2026-03-06 08:15:00,483.4,6.16,11.98,1152.5,25.4,57.3,34.3,1060.8,453.79,1,power_surge
2026-03-06 08:30:00,495.4,7.27,12.9,1192.6,26.3,50.7,34.9,1068.8,297.54,0,Normal
2026-03-06 08:45:00,537.6,6.57,12.38,1272.8,28.7,51.5,35.6,1091.5,332.5,0,Normal
2026-03-06 09:00:00,499.5,6.62,12.04,1241.0,28.8,52.2,34.5,1089.2,306.94,0,Normal
2026-03-06 09:15:00,532.2,6.04,11.85,1280.9,26.9,50.7,35.1,1067.4,331.92,0,Normal
2026-03-06 09:30:00,528.7,6.54,12.35,1201.4,28.9,52.0,34.9,1045.0,317.14,0,Normal
2026-03-06 09:45:00,568.6,6.34,12.41,1373.1,30.2,46.6,34.3,1070.5,336.68,0,Normal
2026-03-06 10:00:00,527.2,6.49,12.4,1256.6,26.9,49.7,33.9,1074.7,338.05,0,Normal
2026-03-06 10:15:00,571.8,6.65,12.3,1370.5,30.4,46.0,36.0,1099.9,350.34,0,Normal
2026-03-06 10:30:00,555.3,7.04,13.22,1323.6,28.9,49.5,35.1,1057.8,343.44,0,Normal
2026-03-06 10:45:00,564.6,6.77,12.75,1375.2,30.9,48.5,35.8,1087.8,335.34,0,Normal
2026-03-06 11:00:00,573.4,6.81,12.8,1404.2,29.1,41.9,35.7,1071.7,350.98,0,Normal
2026-03-06 11:15:00,581.3,6.32,12.28,1402.2,27.6,49.7,33.3,1044.9,347.23,0,Normal
2026-03-06 11:30:00,574.9,6.39,12.21,1371.2,28.0,43.0,33.0,1009.4,346.54,0,Normal
2026-03-06 11:45:00,584.8,7.33,13.35,1402.5,30.6,48.3,34.3,1053.3,328.76,0,Normal
2026-03-06 12:00:00,619.5,6.44,12.6,1487.2,30.9,46.5,35.9,1077.1,385.71,0,Normal
2026-03-06 12:15:00,604.1,7.28,12.85,1429.7,29.1,52.4,35.4,1083.7,358.86,0,Normal
2026-03-06 12:30:00,599.5,6.61,20.84,780.8,31.4,44.3,36.0,1088.5,374.15,1,flow_choke
2026-03-06 12:45:00,563.6,6.7,12.56,1364.2,27.8,44.0,34.2,1058.9,332.2,0,Normal
2026-03-06 13:00:00,548.9,7.07,13.04,1355.9,30.1,45.6,34.9,1070.1,325.96,0,Normal
2026-03-06 13:15:00,590.1,7.15,13.42,1447.6,28.2,44.8,34.3,1042.5,352.31,0,Normal
2026-03-06 13:30:00,582.1,6.66,12.43,1379.9,28.9,49.7,35.1,1083.3,347.51,0,Normal
2026-03-06 13:45:00,590.0,6.56,12.42,1436.5,29.7,40.6,33.3,1034.6,348.44,0,Normal
2026-03-06 14:00:00,530.1,6.68,12.41,1248.4,28.1,43.5,36.0,1079.2,318.68,0,Normal
2026-03-06 14:15:00,530.4,6.82,12.48,1290.5,28.5,44.1,34.8,1101.1,307.6,0,Normal
2026-03-06 14:30:00,485.3,7.01,12.7,1151.8,30.3,52.9,36.0,1101.1,307.27,0,Normal
2026-03-06 14:45:00,505.7,6.7,12.71,1188.0,27.5,56.8,35.4,1079.3,300.18,0,Normal
2026-03-06 15:00:00,528.8,6.92,12.51,1276.0,29.3,50.4,35.8,1110.3,323.9,0,Normal
2026-03-06 15:15:00,479.8,7.27,13.14,1084.6,25.9,51.1,33.6,1070.8,291.05,0,Normal
2026-03-06 15:30:00,494.3,6.83,12.2,1142.5,28.0,53.1,34.3,1055.9,293.49,0,Normal
2026-03-06 15:45:00,459.7,6.81,12.39,1098.8,28.9,58.5,36.0,1099.2,277.54,0,Normal
2026-03-06 16:00:00,458.1,6.17,11.8,1101.5,22.5,51.3,32.6,1005.1,274.06,0,Normal
2026-03-06 16:15:00,406.3,5.78,11.81,965.9,24.6,57.1,33.0,1026.7,253.2,0,Normal
2026-03-06 16:30:00,421.6,6.84,12.41,972.4,26.1,61.2,35.8,1086.5,250.41,0,Normal
2026-03-06 16:45:00,328.8,6.67,11.57,768.7,24.4,60.6,34.1,1055.3,350.1,1,power_surge
2026-03-06 17:00:00,382.6,6.52,11.59,928.1,24.8,60.6,34.6,1068.3,218.94,0,Normal
2026-03-06 17:15:00,330.0,6.79,12.25,806.5,22.8,65.1,34.6,1071.4,196.84,0,Normal
2026-03-06 17:30:00,384.1,6.68,12.4,921.4,23.2,51.6,32.6,1024.5,227.02,0,Normal
2026-03-06 17:45:00,356.4,7.09,19.01,884.4,22.3,66.4,33.6,1024.5,205.38,1,sensor_drift
2026-03-06 18:00:00,331.7,6.73,12.24,805.9,23.8,62.4,34.3,1044.0,196.86,0,Normal
2026-03-06 18:15:00,358.0,6.44,12.25,840.6,21.8,59.0,32.0,999.0,198.87,0,Normal
2026-03-06 18:30:00,296.3,7.05,12.3,704.1,21.4,69.7,33.2,1030.5,176.21,0,Normal
2026-03-06 18:45:00,363.7,6.62,12.38,837.8,19.7,74.4,32.9,1043.7,224.32,0,Normal
2026-03-06 19:00:00,343.3,6.88,11.96,821.2,19.1,69.6,31.4,977.4,189.74,0,Normal
2026-03-06 19:15:00,314.1,6.53,11.73,781.6,18.6,75.2,34.3,1051.1,185.23,0,Normal
2026-03-06 19:30:00,348.4,6.47,11.52,853.3,19.3,79.1,31.9,1020.3,208.24,0,Normal
2026-03-06 19:45:00,292.3,6.73,12.05,736.7,17.6,79.1,31.2,986.6,178.71,0,Normal
2026-03-06 20:00:00,299.4,6.7,12.09,711.0,18.2,81.6,33.8,1052.7,167.68,0,Normal
2026-03-06 20:15:00,304.8,6.87,12.31,765.1,20.4,79.1,34.1,1050.5,181.9,0,Normal
2026-03-06 20:30:00,306.8,6.61,12.03,731.4,18.1,77.5,31.5,1001.9,180.78,0,Normal
2026-03-06 20:45:00,293.6,6.06,11.21,741.4,15.9,71.8,31.4,991.4,171.02,0,Normal
2026-03-06 21:00:00,350.6,6.55,12.0,840.8,17.8,78.2,33.4,1048.8,190.01,0,Normal
2026-03-06 21:15:00,313.5,6.98,12.03,770.1,15.0,76.7,30.9,960.3,183.66,0,Normal
2026-03-06 21:30:00,328.8,6.6,12.39,826.0,15.0,89.6,34.0,1045.4,210.39,0,Normal
2026-03-06 21:45:00,305.7,6.61,11.95,728.9,15.0,80.9,29.8,966.1,174.43,0,Normal
2026-03-06 22:00:00,274.5,7.05,12.27,664.2,15.0,82.8,31.9,1014.5,151.37,0,Normal
2026-03-06 22:15:00,326.8,6.45,12.3,816.4,15.0,85.1,32.5,1041.0,189.13,0,Normal
2026-03-06 22:30:00,272.2,6.16,11.19,649.9,15.0,83.7,32.2,1005.5,175.01,0,Normal
2026-03-06 22:45:00,318.3,6.64,11.8,730.9,16.5,90.7,32.5,1041.0,195.01,0,Normal
2026-03-06 23:00:00,285.8,6.53,11.63,739.5,15.0,81.8,31.1,978.0,170.46,0,Normal
2026-03-06 23:15:00,369.7,6.36,11.88,875.5,15.0,85.4,36.9,1266.3,349.04,1,condenser_fouling
2026-03-06 23:30:00,342.8,6.64,12.23,826.7,15.0,81.9,32.0,1019.2,195.29,0,Normal
2026-03-06 23:45:00,322.6,6.87,12.5,803.2,15.0,79.7,31.6,985.8,185.61,0,Normal
2026-03-07 00:00:00,351.6,6.7,12.84,828.6,15.0,82.6,32.2,1016.6,205.64,0,Normal
2026-03-07 00:15:00,298.8,6.81,11.64,692.0,15.0,84.8,30.7,979.7,175.71,0,Normal
2026-03-07 00:30:00,333.6,7.33,12.95,807.0,15.0,83.1,31.2,1000.5,203.22,0,Normal
2026-03-07 00:45:00,325.0,6.58,11.89,735.2,15.4,81.8,30.7,977.0,195.87,0,Normal
2026-03-07 01:00:00,326.6,6.8,12.1,776.6,15.0,78.7,30.7,976.2,175.94,0,Normal
2026-03-07 01:15:00,351.8,6.52,11.87,850.5,15.0,83.6,32.3,1033.9,208.9,0,Normal
2026-03-07 01:30:00,338.3,6.4,11.65,805.2,15.1,77.5,31.1,986.7,202.02,0,Normal
2026-03-07 01:45:00,327.2,6.5,12.37,746.7,17.8,86.0,35.0,1084.2,205.21,0,Normal
2026-03-07 02:00:00,278.6,6.53,12.1,708.6,15.0,82.7,31.5,994.2,157.23,0,Normal
2026-03-07 02:15:00,296.0,6.83,12.22,713.0,15.3,75.8,31.0,1011.5,193.65,0,Normal
2026-03-07 02:30:00,316.9,7.52,13.29,796.4,15.0,79.6,31.2,980.7,170.85,0,Normal
2026-03-07 02:45:00,322.3,6.45,11.52,767.1,15.0,77.0,30.4,964.4,176.22,0,Normal
2026-03-07 03:00:00,291.7,6.55,11.6,678.2,17.2,80.4,32.1,1033.9,173.27,0,Normal
2026-03-07 03:15:00,380.3,6.68,11.69,919.4,15.1,83.5,32.4,1009.6,240.74,0,Normal
2026-03-07 03:30:00,357.9,6.84,12.18,853.6,16.9,69.7,31.3,1016.6,200.11,0,Normal
2026-03-07 03:45:00,335.1,6.79,12.3,774.7,16.6,76.6,30.9,998.7,190.62,0,Normal
2026-03-07 04:00:00,321.8,7.15,12.62,809.1,18.5,74.4,31.5,995.3,194.34,0,Normal
2026-03-07 04:15:00,314.7,5.85,11.32,739.7,18.7,76.5,32.2,985.0,186.76,0,Normal
2026-03-07 04:30:00,296.2,5.86,10.9,664.9,20.3,73.5,33.1,1030.8,175.43,0,Normal
2026-03-07 04:45:00,321.9,6.53,12.17,805.9,18.5,68.4,32.8,1025.8,195.41,0,Normal
2026-03-07 05:00:00,326.4,7.08,12.6,770.9,19.4,68.9,31.2,1007.6,189.79,0,Normal
2026-03-07 05:15:00,289.0,6.15,11.71,678.3,18.9,65.7,31.5,1021.0,177.4,0,Normal
2026-03-07 05:30:00,328.4,5.65,10.63,743.9,20.2,71.9,33.0,1018.6,208.08,0,Normal
2026-03-07 05:45:00,316.1,6.9,12.41,802.2,22.0,66.4,31.7,1014.6,186.19,0,Normal
2026-03-07 06:00:00,272.3,6.79,11.83,621.3,23.1,72.6,33.6,1052.9,165.04,0,Normal
2026-03-07 06:15:00,315.5,6.32,11.65,758.6,21.2,63.4,32.1,1025.4,187.48,0,Normal
2026-03-07 06:30:00,343.6,6.36,11.98,847.4,24.4,59.6,33.1,1039.4,209.2,0,Normal
2026-03-07 06:45:00,417.9,6.36,12.02,1013.5,25.7,55.0,34.1,1024.4,253.67,0,Normal
2026-03-07 07:00:00,401.2,6.74,12.13,961.4,24.8,52.6,33.2,1032.5,238.85,0,Normal
2026-03-07 07:15:00,370.2,6.48,12.02,845.9,27.5,52.2,34.1,1036.5,233.55,0,Normal
2026-03-07 07:30:00,431.6,6.87,12.15,1015.7,24.1,58.4,33.9,1044.9,270.84,0,Normal
2026-03-07 07:45:00,396.3,5.7,11.58,955.8,23.9,58.2,34.8,1082.6,232.55,0,Normal
2026-03-07 08:00:00,477.1,6.4,12.1,1125.3,23.6,48.7,33.8,1051.6,287.77,0,Normal
2026-03-07 08:15:00,452.7,6.31,19.01,471.5,29.0,57.5,34.1,1070.2,268.9,1,flow_choke
2026-03-07 08:30:00,475.9,6.61,12.23,1159.3,28.2,50.9,35.2,1082.0,289.28,0,Normal
2026-03-07 08:45:00,524.6,6.51,12.23,1283.0,27.5,52.4,34.4,1040.9,321.82,0,Normal
2026-03-07 09:00:00,471.7,6.98,12.53,1101.4,28.4,57.3,35.5,1045.5,294.23,0,Normal
2026-03-07 09:15:00,480.6,6.05,12.03,1208.2,26.7,53.6,34.0,1052.8,291.0,0,Normal
2026-03-07 09:30:00,511.7,6.72,12.36,1247.2,32.4,48.1,36.0,1090.8,301.38,0,Normal
2026-03-07 09:45:00,562.1,6.9,12.98,1349.1,29.3,44.8,34.9,1055.1,333.96,0,Normal
2026-03-07 10:00:00,507.2,7.35,13.07,1244.5,29.5,39.1,33.9,1024.4,309.5,0,Normal
2026-03-07 10:15:00,482.4,6.53,11.8,1216.9,30.7,44.2,34.6,1053.7,271.8,0,Normal
2026-03-07 10:30:00,548.9,6.81,12.57,1281.5,30.6,45.7,35.1,1070.7,344.37,0,Normal
2026-03-07 10:45:00,580.0,6.07,11.73,1386.4,30.4,42.1,35.2,1087.4,362.53,0,Normal
2026-03-07 11:00:00,601.1,5.86,11.87,1383.3,29.0,45.2,35.2,1078.6,382.62,0,Normal
2026-03-07 11:15:00,563.4,7.0,12.62,1357.0,31.0,45.7,36.0,1118.1,345.78,0,Normal
2026-03-07 11:30:00,567.5,6.7,12.86,1371.1,33.3,44.3,36.0,1078.5,334.82,0,Normal
2026-03-07 11:45:00,608.3,7.11,13.11,1458.9,32.5,42.4,36.0,1107.2,377.87,0,Normal
2026-03-07 12:00:00,533.3,6.22,12.04,1263.5,32.9,45.7,36.0,1094.7,342.49,0,Normal
2026-03-07 12:15:00,569.7,6.88,12.99,1316.1,29.7,46.8,36.0,1104.4,359.21,0,Normal
2026-03-07 12:30:00,582.5,7.35,13.56,1407.4,28.9,40.8,34.2,1049.7,343.37,0,Normal
2026-03-07 12:45:00,586.2,6.85,12.81,1443.3,30.1,51.0,35.5,1098.7,360.24,0,Normal
2026-03-07 13:00:00,558.4,6.8,12.52,1325.4,30.3,45.3,35.4,1085.7,338.14,0,Normal
2026-03-07 13:15:00,567.1,6.7,12.19,1372.0,31.7,46.1,35.0,1063.0,339.8,0,Normal
2026-03-07 13:30:00,498.0,6.15,11.77,1156.0,27.3,49.4,34.1,1052.6,310.15,0,Normal
2026-03-07 13:45:00,536.7,7.17,12.89,1299.6,31.9,48.0,36.0,1090.4,320.52,0,Normal
2026-03-07 14:00:00,556.5,6.49,12.43,1325.8,29.1,51.5,35.7,1095.7,337.13,0,Normal
2026-03-07 14:15:00,511.6,6.88,12.61,1208.8,28.4,49.5,34.5,1044.9,300.76,0,Normal
2026-03-07 14:30:00,527.7,6.15,12.18,1247.6,27.2,46.7,34.2,1054.0,308.98,0,Normal
2026-03-07 14:45:00,526.7,6.29,11.99,1254.1,25.9,51.4,33.1,1037.8,316.11,0,Normal
2026-03-07 15:00:00,495.3,7.2,12.98,1198.2,29.2,46.3,35.4,1082.1,311.37,0,Normal
2026-03-07 15:15:00,495.7,6.58,12.67,1156.9,27.7,52.2,34.6,1083.9,299.95,0,Normal
2026-03-07 15:30:00,454.2,7.21,13.0,1080.2,25.2,52.7,33.4,1048.7,256.95,0,Normal
2026-03-07 15:45:00,459.3,6.67,12.38,1101.2,24.8,53.1,33.1,1031.7,279.85,0,Normal
2026-03-07 16:00:00,465.3,6.06,11.64,1089.1,25.7,54.5,33.9,1052.0,295.72,0,Normal
2026-03-07 16:15:00,438.9,7.01,12.53,1098.3,28.3,48.6,34.3,1060.8,258.85,0,Normal
2026-03-07 16:30:00,404.8,6.49,11.89,950.3,24.9,55.2,34.1,1059.8,241.05,0,Normal
2026-03-07 16:45:00,409.2,6.94,12.43,965.3,22.5,58.9,32.5,991.7,244.45,0,Normal
2026-03-07 17:00:00,405.2,6.71,12.51,947.9,23.8,60.5,34.8,1064.4,259.75,0,Normal
2026-03-07 17:15:00,319.5,0.33,11.54,811.7,23.2,57.0,34.2,1032.9,190.17,1,sensor_drift
2026-03-07 17:30:00,382.9,6.76,11.99,932.8,19.1,67.5,31.3,1011.3,210.77,0,Normal
2026-03-07 17:45:00,328.6,7.47,13.37,765.2,22.5,60.2,33.0,1028.3,197.91,0,Normal
2026-03-07 18:00:00,330.6,6.87,12.41,821.2,21.7,68.9,32.7,1020.9,201.41,0,Normal
2026-03-07 18:15:00,349.9,6.68,11.83,844.9,22.5,68.0,33.3,1049.4,208.7,0,Normal
2026-03-07 18:30:00,285.7,7.08,12.34,692.1,23.7,65.0,35.5,1088.6,170.16,0,Normal
2026-03-07 18:45:00,302.3,6.77,12.21,716.8,22.0,76.0,33.7,1028.7,189.1,0,Normal
2026-03-07 19:00:00,312.8,6.77,12.63,732.0,19.4,65.4,32.2,1012.3,187.69,0,Normal
2026-03-07 19:15:00,300.4,6.32,11.44,729.4,17.6,75.1,32.4,1010.8,171.51,0,Normal
2026-03-07 19:30:00,363.4,6.78,12.55,858.5,22.6,76.7,33.5,1014.2,217.38,0,Normal
2026-03-07 19:45:00,298.6,7.06,12.81,762.0,18.3,71.2,31.3,981.7,161.07,0,Normal
2026-03-07 20:00:00,306.1,6.41,11.66,702.9,17.8,80.6,31.5,994.0,183.98,0,Normal
2026-03-07 20:15:00,325.1,7.2,12.58,818.7,17.2,75.1,31.1,986.0,184.13,0,Normal
2026-03-07 20:30:00,289.9,6.67,11.79,693.1,17.1,78.3,29.7,936.1,160.54,0,Normal
2026-03-07 20:45:00,310.1,6.39,11.76,751.7,16.2,79.2,32.1,1026.4,182.13,0,Normal
2026-03-07 21:00:00,327.9,7.05,12.5,807.9,15.1,78.6,32.7,1022.4,193.27,0,Normal
2026-03-07 21:15:00,311.7,6.6,12.19,732.3,15.0,83.3,31.5,998.5,188.53,0,Normal
2026-03-07 21:30:00,317.7,6.97,12.67,784.0,15.2,84.0,30.4,980.3,185.63,0,Normal
2026-03-07 21:45:00,306.8,6.6,11.82,668.6,15.0,74.6,30.2,957.6,173.81,0,Normal
2026-03-07 22:00:00,282.1,6.68,11.55,659.1,15.0,87.5,31.4,1001.6,169.75,0,Normal
2026-03-07 22:15:00,328.0,6.87,12.32,764.2,15.0,76.3,30.0,960.3,189.18,0,Normal
2026-03-07 22:30:00,363.9,6.8,12.4,842.0,15.0,87.6,32.4,1004.2,210.54,0,Normal
2026-03-07 22:45:00,320.5,6.0,11.5,763.7,16.2,88.4,33.0,1038.5,191.16,0,Normal
2026-03-07 23:00:00,325.6,6.31,11.68,791.2,15.0,80.0,30.2,992.1,185.49,0,Normal
2026-03-07 23:15:00,337.3,7.03,12.53,827.1,15.3,83.0,32.1,1021.1,200.75,0,Normal
2026-03-07 23:30:00,288.3,6.65,12.41,697.9,15.4,80.4,32.6,1034.8,167.3,0,Normal
2026-03-07 23:45:00,362.6,6.52,12.14,853.5,15.0,84.1,33.0,1021.7,212.64,0,Normal
2026-03-08 00:00:00,325.1,6.22,11.58,789.4,15.0,83.8,33.7,1021.5,212.06,0,Normal
2026-03-08 00:15:00,360.8,6.32,11.72,869.0,15.0,88.1,31.1,1010.5,216.92,0,Normal
2026-03-08 00:30:00,301.7,5.99,11.35,747.4,15.0,90.1,34.2,1086.4,177.9,0,Normal
2026-03-08 00:45:00,365.5,6.66,12.6,896.5,15.0,90.2,31.7,1024.3,217.5,0,Normal
2026-03-08 01:00:00,339.4,6.49,11.92,815.3,15.0,82.1,30.8,978.1,196.76,0,Normal
2026-03-08 01:15:00,333.8,6.36,11.82,778.8,16.6,83.1,32.4,998.6,200.45,0,Normal
2026-03-08 01:30:00,325.9,6.68,12.01,765.7,15.6,76.7,30.7,963.5,188.12,0,Normal
2026-03-08 01:45:00,313.8,6.83,12.53,739.3,16.3,79.7,32.0,983.3,192.82,0,Normal
2026-03-08 02:00:00,350.0,7.43,13.42,832.2,15.7,86.2,30.9,983.0,202.13,0,Normal
2026-03-08 02:15:00,323.5,6.17,11.73,783.1,15.0,88.1,31.6,1023.6,189.14,0,Normal
2026-03-08 02:30:00,270.8,7.11,12.47,667.9,15.0,75.9,31.9,1002.7,165.51,0,Normal
2026-03-08 02:45:00,292.1,7.04,12.43,699.7,16.3,77.7,31.5,1002.3,170.71,0,Normal
2026-03-08 03:00:00,315.4,6.43,11.26,757.3,15.0,79.0,31.2,1011.1,184.02,0,Normal
2026-03-08 03:15:00,327.7,6.77,12.41,790.2,17.5,79.3,32.6,1014.5,195.69,0,Normal
2026-03-08 03:30:00,318.6,6.54,12.01,751.7,16.5,73.9,32.3,1044.1,186.78,0,Normal
2026-03-08 03:45:00,350.5,6.76,12.37,818.0,16.7,77.8,30.4,1004.0,200.23,0,Normal
2026-03-08 04:00:00,271.2,7.23,12.39,607.0,18.8,73.1,32.8,1022.9,154.57,0,Normal
2026-03-08 04:15:00,323.6,6.91,12.26,759.2,18.9,73.8,32.2,1003.6,183.26,0,Normal
2026-03-08 04:30:00,274.6,6.88,12.12,670.7,18.2,74.8,32.3,1025.2,152.95,0,Normal
2026-03-08 04:45:00,339.0,6.55,12.28,796.0,21.0,71.5,34.0,1046.2,193.44,0,Normal
2026-03-08 05:00:00,317.6,6.18,11.52,756.4,18.2,68.4,30.7,962.7,176.69,0,Normal
2026-03-08 05:15:00,330.5,6.63,12.61,804.8,21.3,68.5,32.2,1032.3,192.83,0,Normal
2026-03-08 05:30:00,298.4,7.12,12.63,729.2,21.8,67.3,31.6,1018.4,173.4,0,Normal
2026-03-08 05:45:00,352.0,6.17,11.35,817.8,21.0,64.8,32.2,1014.4,205.92,0,Normal
2026-03-08 06:00:00,346.0,6.33,11.79,855.4,22.5,64.0,34.3,1038.5,191.46,0,Normal
2026-03-08 06:15:00,351.6,6.74,12.08,872.0,20.7,70.1,32.8,1007.1,220.6,0,Normal
2026-03-08 06:30:00,350.7,6.36,11.31,813.4,24.5,64.6,33.1,1033.7,218.24,0,Normal
2026-03-08 06:45:00,385.2,6.42,12.39,903.9,23.4,59.9,32.9,1020.4,232.88,0,Normal
2026-03-08 07:00:00,369.6,6.55,12.27,916.9,23.4,62.6,32.4,1010.5,233.09,0,Normal
2026-03-08 07:15:00,425.0,6.22,12.01,1016.2,26.3,57.2,33.5,1055.9,248.01,0,Normal
2026-03-08 07:30:00,460.7,6.36,12.12,1050.3,24.2,62.0,34.2,1065.5,294.46,0,Normal
2026-03-08 07:45:00,461.8,6.95,12.32,1073.2,23.6,57.6,32.3,1035.4,262.69,0,Normal
2026-03-08 08:00:00,431.8,6.24,11.79,1030.0,23.9,54.6,34.0,1036.5,263.59,0,Normal
2026-03-08 08:15:00,473.5,6.14,12.1,1107.3,27.6,55.7,34.8,1063.7,280.47,0,Normal
2026-03-08 08:30:00,445.9,6.48,11.91,1059.9,25.3,46.5,33.2,1044.2,266.24,0,Normal
2026-03-08 08:45:00,505.7,6.96,12.13,1214.6,30.2,47.3,35.2,1082.8,311.49,0,Normal
2026-03-08 09:00:00,515.1,6.63,12.4,1272.8,24.9,46.1,33.5,1063.3,307.02,0,Normal
2026-03-08 09:15:00,468.7,6.54,12.24,1117.7,30.9,50.5,36.0,1100.3,296.53,0,Normal
2026-03-08 09:30:00,497.2,6.72,12.54,1220.2,29.1,56.1,35.8,1118.1,307.82,0,Normal
2026-03-08 09:45:00,529.1,6.09,12.13,1305.6,28.9,57.3,36.0,1102.1,326.11,0,Normal
2026-03-08 10:00:00,537.6,6.87,12.91,1326.2,28.5,50.2,34.7,1081.8,321.53,0,Normal
2026-03-08 10:15:00,522.9,6.83,12.74,1262.2,30.2,49.1,36.0,1088.3,329.44,0,Normal
2026-03-08 10:30:00,569.9,6.56,12.8,1318.8,29.8,39.3,34.3,1057.3,339.97,0,Normal
2026-03-08 10:45:00,572.5,7.05,12.62,1385.5,31.7,43.9,35.8,1102.9,358.94,0,Normal
2026-03-08 11:00:00,566.3,6.31,12.36,1385.3,30.4,42.5,34.9,1093.6,356.73,0,Normal
2026-03-08 11:15:00,556.1,7.09,13.16,1332.6,30.6,42.9,34.8,1079.6,323.46,0,Normal
2026-03-08 11:30:00,604.0,6.75,12.45,1493.2,29.9,44.5,34.5,1059.5,374.76,0,Normal
2026-03-08 11:45:00,620.8,6.58,12.25,1511.5,30.4,43.2,35.5,1104.0,398.82,0,Normal
2026-03-08 12:00:00,567.9,6.69,12.44,1377.2,31.0,37.1,35.9,1060.0,353.36,0,Normal
2026-03-08 12:15:00,564.1,6.66,12.43,1381.1,27.9,48.0,35.3,1058.5,351.05,0,Normal
2026-03-08 12:30:00,590.1,7.13,13.3,1424.5,28.4,40.9,33.0,1040.7,356.62,0,Normal
2026-03-08 12:45:00,566.1,6.32,12.1,1296.2,31.5,46.3,36.0,1094.2,350.02,0,Normal
2026-03-08 13:00:00,567.7,6.43,12.15,1349.9,30.5,54.0,35.8,1098.2,353.06,0,Normal
2026-03-08 13:15:00,584.7,7.06,12.88,1433.2,29.8,42.4,35.3,1079.3,346.01,0,Normal
2026-03-08 13:30:00,512.5,6.49,12.6,1209.7,29.9,36.4,33.6,1051.7,308.96,0,Normal
2026-03-08 13:45:00,586.1,7.02,12.99,1401.2,30.1,45.9,35.4,1067.9,362.04,0,Normal
2026-03-08 14:00:00,547.0,1.26,13.14,1286.6,28.6,52.1,35.3,1086.8,336.56,1,sensor_drift
2026-03-08 14:15:00,525.9,6.56,12.38,1306.7,27.9,56.2,33.9,1063.0,325.16,0,Normal
2026-03-08 14:30:00,524.0,6.94,13.11,1299.7,29.0,44.2,35.1,1092.8,313.1,0,Normal
2026-03-08 14:45:00,514.5,6.3,11.94,1212.8,26.9,52.0,35.3,1110.2,313.18,0,Normal
2026-03-08 15:00:00,460.6,6.96,13.01,1109.0,28.6,49.0,34.7,1068.9,294.0,0,Normal
2026-03-08 15:15:00,528.8,6.77,12.68,1252.1,25.1,51.4,34.5,1065.3,318.97,0,Normal
2026-03-08 15:30:00,479.3,6.87,12.58,1165.7,28.7,63.4,35.8,1067.8,297.01,0,Normal
